_id|timestamp|sessionid|node|log|env_timestamp|type|direction|packet_id|unique_id
64608decfe11522f1d30a325|732160|2023-05-14 07:29:32.176|2|RecvData 013016|2023-05-14 07:41:44.336|packet|recv|013016|73013016
64608decfe11522f1d30a326|732551|2023-05-14 07:29:32.176|2|RecvData 014015|2023-05-14 07:41:44.727|packet|recv|014015|73014015
64608decfe11522f1d30a327|733780|2023-05-14 07:29:32.176|4|SendData 004025|2023-05-14 07:41:45.956|packet|send|004025|73004025
64608decfe11522f1d30a328|733793|2023-05-14 07:29:32.176|9|SendData 009021|2023-05-14 07:41:45.969|packet|send|009021|73009021
64608decfe11522f1d30a329|733992|2023-05-14 07:29:32.176|2|RecvData 009021|2023-05-14 07:41:46.168|packet|recv|009021|73009021
64608decfe11522f1d30a32a|734046|2023-05-14 07:29:32.176|7|SendData 007023|2023-05-14 07:41:46.222|packet|send|007023|73007023
64608decfe11522f1d30a32b|734082|2023-05-14 07:29:32.176|2|RecvData 007023|2023-05-14 07:41:46.258|packet|recv|007023|73007023
64608decfe11522f1d30a32c|734093|2023-05-14 07:29:32.176|1|RecvData 004025|2023-05-14 07:41:46.269|packet|recv|004025|73004025
64608decfe11522f1d30a32d|734361|2023-05-14 07:29:32.176|5|SendData 005025|2023-05-14 07:41:46.537|packet|send|005025|73005025
64608decfe11522f1d30a32e|734397|2023-05-14 07:29:32.176|2|RecvData 005025|2023-05-14 07:41:46.573|packet|recv|005025|73005025
64608dedfe11522f1d30a32f|734534|2023-05-14 07:29:32.176|6|SendData 006024|2023-05-14 07:41:46.710|packet|send|006024|73006024
64608dedfe11522f1d30a330|734563|2023-05-14 07:29:32.176|2|RecvData 006024|2023-05-14 07:41:46.739|packet|recv|006024|73006024
64608dedfe11522f1d30a331|734839|2023-05-14 07:29:32.176|3|SendData 003027|2023-05-14 07:41:47.015|packet|send|003027|73003027
64608dedfe11522f1d30a332|734909|2023-05-14 07:29:32.176|12|SendData 012018|2023-05-14 07:41:47.085|packet|send|012018|73012018
64608dedfe11522f1d30a333|735024|2023-05-14 07:29:32.176|1|RecvData 003027|2023-05-14 07:41:47.200|packet|recv|003027|73003027
64608dedfe11522f1d30a334|735044|2023-05-14 07:29:32.176|11|SendData 011019|2023-05-14 07:41:47.220|packet|send|011019|73011019
64608dedfe11522f1d30a335|735070|2023-05-14 07:29:32.176|8|SendData 008022|2023-05-14 07:41:47.246|packet|send|008022|73008022
64608dedfe11522f1d30a336|735099|2023-05-14 07:29:32.176|1|RecvData 012018|2023-05-14 07:41:47.275|packet|recv|012018|73012018
64608dedfe11522f1d30a337|735144|2023-05-14 07:29:32.176|1|RecvData 008022|2023-05-14 07:41:47.320|packet|recv|008022|73008022
64608dedfe11522f1d30a338|735189|2023-05-14 07:29:32.176|1|RecvData 011019|2023-05-14 07:41:47.365|packet|recv|011019|73011019
64608dedfe11522f1d30a339|735530|2023-05-14 07:29:32.176|10|SendData 010020|2023-05-14 07:41:47.706|packet|send|010020|73010020
64608dedfe11522f1d30a33a|735610|2023-05-14 07:29:32.176|1|RecvData 010020|2023-05-14 07:41:47.786|packet|recv|010020|73010020
64608dedfe11522f1d30a33b|735722|2023-05-14 07:29:32.176|13|SendData 013017|2023-05-14 07:41:47.898|packet|send|013017|73013017
64608dedfe11522f1d30a33c|736004|2023-05-14 07:29:32.176|2|RecvData 013017|2023-05-14 07:41:48.180|packet|recv|013017|73013017
64608dedfe11522f1d30a33d|736147|2023-05-14 07:29:32.176|14|SendData 014016|2023-05-14 07:41:48.323|packet|send|014016|73014016
64608dedfe11522f1d30a33e|736394|2023-05-14 07:29:32.176|2|RecvData 014016|2023-05-14 07:41:48.570|packet|recv|014016|73014016
64608dedfe11522f1d30a33f|737787|2023-05-14 07:29:32.176|4|SendData 004026|2023-05-14 07:41:49.963|packet|send|004026|73004026
64608dedfe11522f1d30a340|737799|2023-05-14 07:29:32.176|9|SendData 009022|2023-05-14 07:41:49.975|packet|send|009022|73009022
64608dedfe11522f1d30a341|737866|2023-05-14 07:29:32.176|2|RecvData 009022|2023-05-14 07:41:50.042|packet|recv|009022|73009022
64608dedfe11522f1d30a342|737936|2023-05-14 07:29:32.176|1|RecvData 004026|2023-05-14 07:41:50.112|packet|recv|004026|73004026
64608dedfe11522f1d30a343|738052|2023-05-14 07:29:32.176|7|SendData 007024|2023-05-14 07:41:50.228|packet|send|007024|73007024
64608dedfe11522f1d30a344|738361|2023-05-14 07:29:32.176|2|RecvData 007024|2023-05-14 07:41:50.537|packet|recv|007024|73007024
64608dedfe11522f1d30a345|738365|2023-05-14 07:29:32.176|5|SendData 005026|2023-05-14 07:41:50.541|packet|send|005026|73005026
64608dedfe11522f1d30a346|738391|2023-05-14 07:29:32.176|2|RecvData 005026|2023-05-14 07:41:50.567|packet|recv|005026|73005026
64608dedfe11522f1d30a347|738534|2023-05-14 07:29:32.176|6|SendData 006025|2023-05-14 07:41:50.710|packet|send|006025|73006025
64608dedfe11522f1d30a348|738752|2023-05-14 07:29:32.176|2|RecvData 006025|2023-05-14 07:41:50.928|packet|recv|006025|73006025
64608dedfe11522f1d30a349|738838|2023-05-14 07:29:32.176|3|SendData 003028|2023-05-14 07:41:51.014|packet|send|003028|73003028
64608dedfe11522f1d30a34a|738868|2023-05-14 07:29:32.176|1|RecvData 003028|2023-05-14 07:41:51.044|packet|recv|003028|73003028
64608dedfe11522f1d30a34b|738909|2023-05-14 07:29:32.176|12|SendData 012019|2023-05-14 07:41:51.085|packet|send|012019|73012019
64608dedfe11522f1d30a34c|739018|2023-05-14 07:29:32.176|1|RecvData 012019|2023-05-14 07:41:51.194|packet|recv|012019|73012019
64608dedfe11522f1d30a34d|739044|2023-05-14 07:29:32.176|11|SendData 011020|2023-05-14 07:41:51.220|packet|send|011020|73011020
64608dedfe11522f1d30a34e|739074|2023-05-14 07:29:32.176|8|SendData 008023|2023-05-14 07:41:51.250|packet|send|008023|73008023
64608dedfe11522f1d30a34f|739378|2023-05-14 07:29:32.176|1|RecvData 008023|2023-05-14 07:41:51.554|packet|recv|008023|73008023
64608dedfe11522f1d30a350|739513|2023-05-14 07:29:32.176|1|RecvData 011020|2023-05-14 07:41:51.689|packet|recv|011020|73011020
64608dedfe11522f1d30a351|739527|2023-05-14 07:29:32.176|10|SendData 010021|2023-05-14 07:41:51.703|packet|send|010021|73010021
64608dedfe11522f1d30a352|739722|2023-05-14 07:29:32.176|13|SendData 013018|2023-05-14 07:41:51.898|packet|send|013018|73013018
64608deefe11522f1d30a353|739848|2023-05-14 07:29:32.176|2|RecvData 013018|2023-05-14 07:41:52.024|packet|recv|013018|73013018
64608deefe11522f1d30a354|739904|2023-05-14 07:29:32.176|1|RecvData 010021|2023-05-14 07:41:52.080|packet|recv|010021|73010021
64608deefe11522f1d30a355|740147|2023-05-14 07:29:32.176|14|SendData 014017|2023-05-14 07:41:52.323|packet|send|014017|74014017
64608deefe11522f1d30a356|740238|2023-05-14 07:29:32.176|2|RecvData 014017|2023-05-14 07:41:52.414|packet|recv|014017|74014017
64608deefe11522f1d30a357|741790|2023-05-14 07:29:32.176|4|SendData 004027|2023-05-14 07:41:53.966|packet|send|004027|74004027
64608deefe11522f1d30a358|741804|2023-05-14 07:29:32.176|9|SendData 009023|2023-05-14 07:41:53.980|packet|send|009023|74009023
64608deefe11522f1d30a359|741840|2023-05-14 07:29:32.176|1|RecvData 004027|2023-05-14 07:41:54.016|packet|recv|004027|74004027
64608deefe11522f1d30a35a|742052|2023-05-14 07:29:32.176|7|SendData 007025|2023-05-14 07:41:54.228|packet|send|007025|74007025
64608deefe11522f1d30a35b|742160|2023-05-14 07:29:32.176|2|RecvData 009023|2023-05-14 07:41:54.336|packet|recv|009023|74009023
64608deefe11522f1d30a35c|742250|2023-05-14 07:29:32.176|2|RecvData 007025|2023-05-14 07:41:54.426|packet|recv|007025|74007025
64608deefe11522f1d30a35d|742373|2023-05-14 07:29:32.176|5|SendData 005027|2023-05-14 07:41:54.549|packet|send|005027|74005027
64608deefe11522f1d30a35e|742534|2023-05-14 07:29:32.176|6|SendData 006026|2023-05-14 07:41:54.710|packet|send|006026|74006026
64608deefe11522f1d30a35f|742565|2023-05-14 07:29:32.176|2|RecvData 005027|2023-05-14 07:41:54.741|packet|recv|005027|74005027
64608deefe11522f1d30a360|742595|2023-05-14 07:29:32.176|2|RecvData 006026|2023-05-14 07:41:54.771|packet|recv|006026|74006026
64608deefe11522f1d30a361|742841|2023-05-14 07:29:32.176|3|SendData 003029|2023-05-14 07:41:55.017|packet|send|003029|74003029
64608deefe11522f1d30a362|742861|2023-05-14 07:29:32.176|1|RecvData 003029|2023-05-14 07:41:55.037|packet|recv|003029|74003029
64608deefe11522f1d30a363|742909|2023-05-14 07:29:32.176|12|SendData 012020|2023-05-14 07:41:55.085|packet|send|012020|74012020
64608deefe11522f1d30a364|743044|2023-05-14 07:29:32.176|11|SendData 011021|2023-05-14 07:41:55.220|packet|send|011021|74011021
64608deefe11522f1d30a365|743074|2023-05-14 07:29:32.176|8|SendData 008024|2023-05-14 07:41:55.250|packet|send|008024|74008024
64608deefe11522f1d30a366|743222|2023-05-14 07:29:32.176|1|RecvData 008024|2023-05-14 07:41:55.398|packet|recv|008024|74008024
64608deefe11522f1d30a367|743267|2023-05-14 07:29:32.176|1|RecvData 012020|2023-05-14 07:41:55.443|packet|recv|012020|74012020
64608deefe11522f1d30a368|743357|2023-05-14 07:29:32.176|1|RecvData 011021|2023-05-14 07:41:55.533|packet|recv|011021|74011021
64608deefe11522f1d30a369|743527|2023-05-14 07:29:32.176|10|SendData 010022|2023-05-14 07:41:55.703|packet|send|010022|74010022
64608deefe11522f1d30a36a|743732|2023-05-14 07:29:32.176|13|SendData 013019|2023-05-14 07:41:55.908|packet|send|013019|74013019
64608deefe11522f1d30a36b|743748|2023-05-14 07:29:32.176|1|RecvData 010022|2023-05-14 07:41:55.924|packet|recv|010022|74010022
64608deefe11522f1d30a36c|744147|2023-05-14 07:29:32.176|14|SendData 014018|2023-05-14 07:41:56.323|packet|send|014018|74014018
64608deefe11522f1d30a36d|744517|2023-05-14 07:29:32.176|2|RecvData 013019|2023-05-14 07:41:56.693|packet|recv|013019|74013019
64608deefe11522f1d30a36e|744563|2023-05-14 07:29:32.176|2|RecvData 014018|2023-05-14 07:41:56.739|packet|recv|014018|74014018
64608deefe11522f1d30a36f|745788|2023-05-14 07:29:32.176|4|SendData 004028|2023-05-14 07:41:57.964|packet|send|004028|74004028
64608deefe11522f1d30a370|745812|2023-05-14 07:29:32.176|9|SendData 009024|2023-05-14 07:41:57.988|packet|send|009024|74009024
64608deefe11522f1d30a371|746004|2023-05-14 07:29:32.176|2|RecvData 009024|2023-05-14 07:41:58.180|packet|recv|009024|74009024
64608deefe11522f1d30a372|746052|2023-05-14 07:29:32.176|7|SendData 007026|2023-05-14 07:41:58.228|packet|send|007026|74007026
64608deefe11522f1d30a373|746105|2023-05-14 07:29:32.176|1|RecvData 004028|2023-05-14 07:41:58.281|packet|recv|004028|74004028
64608deefe11522f1d30a374|746374|2023-05-14 07:29:32.176|5|SendData 005028|2023-05-14 07:41:58.550|packet|send|005028|74005028
64608deefe11522f1d30a375|746409|2023-05-14 07:29:32.176|2|RecvData 005028|2023-05-14 07:41:58.585|packet|recv|005028|74005028
64608deffe11522f1d30a376|746439|2023-05-14 07:29:32.176|2|RecvData 007026|2023-05-14 07:41:58.615|packet|recv|007026|74007026
64608deffe11522f1d30a377|746534|2023-05-14 07:29:32.176|6|SendData 006027|2023-05-14 07:41:58.710|packet|send|006027|74006027
64608deffe11522f1d30a378|746574|2023-05-14 07:29:32.176|2|RecvData 006027|2023-05-14 07:41:58.750|packet|recv|006027|74006027
64608deffe11522f1d30a379|746846|2023-05-14 07:29:32.176|3|SendData 003030|2023-05-14 07:41:59.022|packet|send|003030|74003030
64608deffe11522f1d30a37a|746916|2023-05-14 07:29:32.176|12|SendData 012021|2023-05-14 07:41:59.092|packet|send|012021|74012021
64608deffe11522f1d30a37b|747035|2023-05-14 07:29:32.176|1|RecvData 003030|2023-05-14 07:41:59.211|packet|recv|003030|74003030
64608deffe11522f1d30a37c|747044|2023-05-14 07:29:32.176|11|SendData 011022|2023-05-14 07:41:59.220|packet|send|011022|74011022
64608deffe11522f1d30a37d|747076|2023-05-14 07:29:32.176|8|SendData 008025|2023-05-14 07:41:59.252|packet|send|008025|74008025
64608deffe11522f1d30a37e|747111|2023-05-14 07:29:32.176|1|RecvData 012021|2023-05-14 07:41:59.287|packet|recv|012021|74012021
64608deffe11522f1d30a37f|747156|2023-05-14 07:29:32.176|1|RecvData 008025|2023-05-14 07:41:59.332|packet|recv|008025|74008025
64608deffe11522f1d30a380|747201|2023-05-14 07:29:32.176|1|RecvData 011022|2023-05-14 07:41:59.377|packet|recv|011022|74011022
64608deffe11522f1d30a381|747527|2023-05-14 07:29:32.176|10|SendData 010023|2023-05-14 07:41:59.703|packet|send|010023|74010023
64608deffe11522f1d30a382|747591|2023-05-14 07:29:32.176|1|RecvData 010023|2023-05-14 07:41:59.767|packet|recv|010023|74010023
64608deffe11522f1d30a383|747729|2023-05-14 07:29:32.176|13|SendData 013020|2023-05-14 07:41:59.905|packet|send|013020|74013020
64608deffe11522f1d30a384|748016|2023-05-14 07:29:32.176|2|RecvData 013020|2023-05-14 07:42:00.192|packet|recv|013020|74013020
64608deffe11522f1d30a385|748147|2023-05-14 07:29:32.176|14|SendData 014019|2023-05-14 07:42:00.323|packet|send|014019|74014019
64608deffe11522f1d30a386|748406|2023-05-14 07:29:32.176|2|RecvData 014019|2023-05-14 07:42:00.582|packet|recv|014019|74014019
64608deffe11522f1d30a387|749788|2023-05-14 07:29:32.176|4|SendData 004029|2023-05-14 07:42:01.964|packet|send|004029|74004029
64608deffe11522f1d30a388|749812|2023-05-14 07:29:32.176|9|SendData 009025|2023-05-14 07:42:01.988|packet|send|009025|74009025
64608deffe11522f1d30a389|749878|2023-05-14 07:29:32.176|2|RecvData 009025|2023-05-14 07:42:02.054|packet|recv|009025|74009025
64608deffe11522f1d30a38a|749948|2023-05-14 07:29:32.176|1|RecvData 004029|2023-05-14 07:42:02.124|packet|recv|004029|74004029
64608deffe11522f1d30a38b|750060|2023-05-14 07:29:32.176|7|SendData 007027|2023-05-14 07:42:02.236|packet|send|007027|75007027
64608deffe11522f1d30a38c|750283|2023-05-14 07:29:32.176|2|RecvData 007027|2023-05-14 07:42:02.459|packet|recv|007027|75007027
64608deffe11522f1d30a38d|750373|2023-05-14 07:29:32.176|5|SendData 005029|2023-05-14 07:42:02.549|packet|send|005029|75005029
64608deffe11522f1d30a38e|750403|2023-05-14 07:29:32.176|2|RecvData 005029|2023-05-14 07:42:02.579|packet|recv|005029|75005029
64608deffe11522f1d30a38f|750534|2023-05-14 07:29:32.176|6|SendData 006028|2023-05-14 07:42:02.710|packet|send|006028|75006028
64608deffe11522f1d30a390|750763|2023-05-14 07:29:32.176|2|RecvData 006028|2023-05-14 07:42:02.939|packet|recv|006028|75006028
64608deffe11522f1d30a391|750846|2023-05-14 07:29:32.176|3|SendData 003031|2023-05-14 07:42:03.022|packet|send|003031|75003031
64608deffe11522f1d30a392|750879|2023-05-14 07:29:32.176|1|RecvData 003031|2023-05-14 07:42:03.055|packet|recv|003031|75003031
64608deffe11522f1d30a393|750916|2023-05-14 07:29:32.176|12|SendData 012022|2023-05-14 07:42:03.092|packet|send|012022|75012022
64608deffe11522f1d30a394|751030|2023-05-14 07:29:32.176|1|RecvData 012022|2023-05-14 07:42:03.206|packet|recv|012022|75012022
64608deffe11522f1d30a395|751044|2023-05-14 07:29:32.176|11|SendData 011023|2023-05-14 07:42:03.220|packet|send|011023|75011023
64608deffe11522f1d30a396|751084|2023-05-14 07:29:32.176|8|SendData 008026|2023-05-14 07:42:03.260|packet|send|008026|75008026
64608deffe11522f1d30a397|751390|2023-05-14 07:29:32.176|1|RecvData 008026|2023-05-14 07:42:03.566|packet|recv|008026|75008026
64608deffe11522f1d30a398|751525|2023-05-14 07:29:32.176|1|RecvData 011023|2023-05-14 07:42:03.701|packet|recv|011023|75011023
64608deffe11522f1d30a399|751527|2023-05-14 07:29:32.176|10|SendData 010024|2023-05-14 07:42:03.703|packet|send|010024|75010024
64608df0fe11522f1d30a39a|751729|2023-05-14 07:29:32.176|13|SendData 013021|2023-05-14 07:42:03.905|packet|send|013021|75013021
64608df0fe11522f1d30a39b|751916|2023-05-14 07:29:32.176|1|RecvData 010024|2023-05-14 07:42:04.092|packet|recv|010024|75010024
64608df0fe11522f1d30a39c|752148|2023-05-14 07:29:32.176|14|SendData 014020|2023-05-14 07:42:04.324|packet|send|014020|75014020
64608df0fe11522f1d30a39d|752205|2023-05-14 07:29:32.176|2|RecvData 013021|2023-05-14 07:42:04.381|packet|recv|013021|75013021
64608df0fe11522f1d30a39e|752250|2023-05-14 07:29:32.176|2|RecvData 014020|2023-05-14 07:42:04.426|packet|recv|014020|75014020
64608df0fe11522f1d30a39f|753796|2023-05-14 07:29:32.176|4|SendData 004030|2023-05-14 07:42:05.972|packet|send|004030|75004030
64608df0fe11522f1d30a3a0|753812|2023-05-14 07:29:32.176|9|SendData 009026|2023-05-14 07:42:05.988|packet|send|009026|75009026
64608df0fe11522f1d30a3a1|753852|2023-05-14 07:29:32.176|1|RecvData 004030|2023-05-14 07:42:06.028|packet|recv|004030|75004030
64608df0fe11522f1d30a3a2|754061|2023-05-14 07:29:32.176|7|SendData 007028|2023-05-14 07:42:06.237|packet|send|007028|75007028
64608df0fe11522f1d30a3a3|754172|2023-05-14 07:29:32.176|2|RecvData 009026|2023-05-14 07:42:06.348|packet|recv|009026|75009026
64608df0fe11522f1d30a3a4|754262|2023-05-14 07:29:32.176|2|RecvData 007028|2023-05-14 07:42:06.438|packet|recv|007028|75007028
64608df0fe11522f1d30a3a5|754376|2023-05-14 07:29:32.176|5|SendData 005030|2023-05-14 07:42:06.552|packet|send|005030|75005030
64608df0fe11522f1d30a3a6|754534|2023-05-14 07:29:32.176|6|SendData 006029|2023-05-14 07:42:06.710|packet|send|006029|75006029
64608df0fe11522f1d30a3a7|754577|2023-05-14 07:29:32.176|2|RecvData 005030|2023-05-14 07:42:06.753|packet|recv|005030|75005030
64608df0fe11522f1d30a3a8|754607|2023-05-14 07:29:32.176|2|RecvData 006029|2023-05-14 07:42:06.783|packet|recv|006029|75006029
64608df0fe11522f1d30a3a9|754847|2023-05-14 07:29:32.176|3|SendData 003032|2023-05-14 07:42:07.023|packet|send|003032|75003032
64608df0fe11522f1d30a3aa|754873|2023-05-14 07:29:32.176|1|RecvData 003032|2023-05-14 07:42:07.049|packet|recv|003032|75003032
64608df0fe11522f1d30a3ab|754916|2023-05-14 07:29:32.176|12|SendData 012023|2023-05-14 07:42:07.092|packet|send|012023|75012023
64608df0fe11522f1d30a3ac|755044|2023-05-14 07:29:32.176|11|SendData 011024|2023-05-14 07:42:07.220|packet|send|011024|75011024
64608df0fe11522f1d30a3ad|755082|2023-05-14 07:29:32.176|8|SendData 008027|2023-05-14 07:42:07.258|packet|send|008027|75008027
64608df0fe11522f1d30a3ae|755234|2023-05-14 07:29:32.176|1|RecvData 008027|2023-05-14 07:42:07.410|packet|recv|008027|75008027
64608df0fe11522f1d30a3af|755279|2023-05-14 07:29:32.176|1|RecvData 012023|2023-05-14 07:42:07.455|packet|recv|012023|75012023
64608df0fe11522f1d30a3b0|755369|2023-05-14 07:29:32.176|1|RecvData 011024|2023-05-14 07:42:07.545|packet|recv|011024|75011024
64608df0fe11522f1d30a3b1|755527|2023-05-14 07:29:32.176|10|SendData 010025|2023-05-14 07:42:07.703|packet|send|010025|75010025
64608df0fe11522f1d30a3b2|755729|2023-05-14 07:29:32.176|13|SendData 013022|2023-05-14 07:42:07.905|packet|send|013022|75013022
64608df0fe11522f1d30a3b3|755760|2023-05-14 07:29:32.176|1|RecvData 010025|2023-05-14 07:42:07.936|packet|recv|010025|75010025
64608df0fe11522f1d30a3b4|756155|2023-05-14 07:29:32.176|14|SendData 014021|2023-05-14 07:42:08.331|packet|send|014021|75014021
64608df0fe11522f1d30a3b5|756184|2023-05-14 07:29:32.176|2|RecvData 013022|2023-05-14 07:42:08.360|packet|recv|013022|75013022
64608df0fe11522f1d30a3b6|756574|2023-05-14 07:29:32.176|2|RecvData 014021|2023-05-14 07:42:08.750|packet|recv|014021|75014021
64608df0fe11522f1d30a3b7|757803|2023-05-14 07:29:32.176|4|SendData 004031|2023-05-14 07:42:09.979|packet|send|004031|75004031
64608df0fe11522f1d30a3b8|757815|2023-05-14 07:29:32.176|9|SendData 009027|2023-05-14 07:42:09.991|packet|send|009027|75009027
64608df0fe11522f1d30a3b9|758016|2023-05-14 07:29:32.176|2|RecvData 009027|2023-05-14 07:42:10.192|packet|recv|009027|75009027
64608df0fe11522f1d30a3ba|758061|2023-05-14 07:29:32.176|7|SendData 007029|2023-05-14 07:42:10.237|packet|send|007029|75007029
64608df0fe11522f1d30a3bb|758106|2023-05-14 07:29:32.176|2|RecvData 007029|2023-05-14 07:42:10.282|packet|recv|007029|75007029
64608df0fe11522f1d30a3bc|758116|2023-05-14 07:29:32.176|1|RecvData 004031|2023-05-14 07:42:10.292|packet|recv|004031|75004031
64608df0fe11522f1d30a3bd|758384|2023-05-14 07:29:32.176|5|SendData 005031|2023-05-14 07:42:10.560|packet|send|005031|75005031
64608df0fe11522f1d30a3be|758421|2023-05-14 07:29:32.176|2|RecvData 005031|2023-05-14 07:42:10.597|packet|recv|005031|75005031
64608df1fe11522f1d30a3bf|758541|2023-05-14 07:29:32.176|6|SendData 006030|2023-05-14 07:42:10.717|packet|send|006030|75006030
64608df1fe11522f1d30a3c0|758586|2023-05-14 07:29:32.176|2|RecvData 006030|2023-05-14 07:42:10.762|packet|recv|006030|75006030
64608df1fe11522f1d30a3c1|758854|2023-05-14 07:29:32.176|3|SendData 003033|2023-05-14 07:42:11.030|packet|send|003033|75003033
64608df1fe11522f1d30a3c2|758920|2023-05-14 07:29:32.176|12|SendData 012024|2023-05-14 07:42:11.096|packet|send|012024|75012024
64608df1fe11522f1d30a3c3|759044|2023-05-14 07:29:32.176|11|SendData 011025|2023-05-14 07:42:11.220|packet|send|011025|75011025
64608df1fe11522f1d30a3c4|759047|2023-05-14 07:29:32.176|1|RecvData 003033|2023-05-14 07:42:11.223|packet|recv|003033|75003033
64608df1fe11522f1d30a3c5|759085|2023-05-14 07:29:32.176|8|SendData 008028|2023-05-14 07:42:11.261|packet|send|008028|75008028
64608df1fe11522f1d30a3c6|759123|2023-05-14 07:29:32.176|1|RecvData 012024|2023-05-14 07:42:11.299|packet|recv|012024|75012024
64608df1fe11522f1d30a3c7|759168|2023-05-14 07:29:32.176|1|RecvData 008028|2023-05-14 07:42:11.344|packet|recv|008028|75008028
64608df1fe11522f1d30a3c8|759213|2023-05-14 07:29:32.176|1|RecvData 011025|2023-05-14 07:42:11.389|packet|recv|011025|75011025
64608df1fe11522f1d30a3c9|759527|2023-05-14 07:29:32.176|10|SendData 010026|2023-05-14 07:42:11.703|packet|send|010026|75010026
64608df1fe11522f1d30a3ca|759603|2023-05-14 07:29:32.176|1|RecvData 010026|2023-05-14 07:42:11.779|packet|recv|010026|75010026
64608df1fe11522f1d30a3cb|759730|2023-05-14 07:29:32.176|13|SendData 013023|2023-05-14 07:42:11.906|packet|send|013023|75013023
64608df1fe11522f1d30a3cc|760028|2023-05-14 07:29:32.176|2|RecvData 013023|2023-05-14 07:42:12.204|packet|recv|013023|76013023
64608df1fe11522f1d30a3cd|760155|2023-05-14 07:29:32.176|14|SendData 014022|2023-05-14 07:42:12.331|packet|send|014022|76014022
64608df1fe11522f1d30a3ce|760418|2023-05-14 07:29:32.176|2|RecvData 014022|2023-05-14 07:42:12.594|packet|recv|014022|76014022
64608df1fe11522f1d30a3cf|761805|2023-05-14 07:29:32.176|4|SendData 004032|2023-05-14 07:42:13.981|packet|send|004032|76004032
64608df1fe11522f1d30a3d0|761823|2023-05-14 07:29:32.176|9|SendData 009028|2023-05-14 07:42:13.999|packet|send|009028|76009028
64608df1fe11522f1d30a3d1|761889|2023-05-14 07:29:32.176|2|RecvData 009028|2023-05-14 07:42:14.065|packet|recv|009028|76009028
64608df1fe11522f1d30a3d2|761960|2023-05-14 07:29:32.176|1|RecvData 004032|2023-05-14 07:42:14.136|packet|recv|004032|76004032
64608df1fe11522f1d30a3d3|762063|2023-05-14 07:29:32.176|7|SendData 007030|2023-05-14 07:42:14.239|packet|send|007030|76007030
64608df1fe11522f1d30a3d4|762295|2023-05-14 07:29:32.176|2|RecvData 007030|2023-05-14 07:42:14.471|packet|recv|007030|76007030
64608df1fe11522f1d30a3d5|762389|2023-05-14 07:29:32.176|5|SendData 005032|2023-05-14 07:42:14.565|packet|send|005032|76005032
64608df1fe11522f1d30a3d6|762415|2023-05-14 07:29:32.176|2|RecvData 005032|2023-05-14 07:42:14.591|packet|recv|005032|76005032
64608df1fe11522f1d30a3d7|762544|2023-05-14 07:29:32.176|6|SendData 006031|2023-05-14 07:42:14.720|packet|send|006031|76006031
64608df1fe11522f1d30a3d8|762775|2023-05-14 07:29:32.176|2|RecvData 006031|2023-05-14 07:42:14.951|packet|recv|006031|76006031
64608df1fe11522f1d30a3d9|762857|2023-05-14 07:29:32.176|3|SendData 003034|2023-05-14 07:42:15.033|packet|send|003034|76003034
64608df1fe11522f1d30a3da|762891|2023-05-14 07:29:32.176|1|RecvData 003034|2023-05-14 07:42:15.067|packet|recv|003034|76003034
64608df1fe11522f1d30a3db|762924|2023-05-14 07:29:32.176|12|SendData 012025|2023-05-14 07:42:15.100|packet|send|012025|76012025
64608df1fe11522f1d30a3dc|763042|2023-05-14 07:29:32.176|1|RecvData 012025|2023-05-14 07:42:15.218|packet|recv|012025|76012025
64608df1fe11522f1d30a3dd|763044|2023-05-14 07:29:32.176|11|SendData 011026|2023-05-14 07:42:15.220|packet|send|011026|76011026
64608df1fe11522f1d30a3de|763090|2023-05-14 07:29:32.176|8|SendData 008029|2023-05-14 07:42:15.266|packet|send|008029|76008029
64608df1fe11522f1d30a3df|763402|2023-05-14 07:29:32.176|1|RecvData 008029|2023-05-14 07:42:15.578|packet|recv|008029|76008029
64608df1fe11522f1d30a3e0|763527|2023-05-14 07:29:32.176|10|SendData 010027|2023-05-14 07:42:15.703|packet|send|010027|76010027
64608df1fe11522f1d30a3e1|763537|2023-05-14 07:29:32.176|1|RecvData 011026|2023-05-14 07:42:15.713|packet|recv|011026|76011026
64608df2fe11522f1d30a3e2|763737|2023-05-14 07:29:32.176|13|SendData 013024|2023-05-14 07:42:15.913|packet|send|013024|76013024
64608df2fe11522f1d30a3e3|763871|2023-05-14 07:29:32.176|2|RecvData 013024|2023-05-14 07:42:16.047|packet|recv|013024|76013024
64608df2fe11522f1d30a3e4|763927|2023-05-14 07:29:32.176|1|RecvData 010027|2023-05-14 07:42:16.103|packet|recv|010027|76010027
64608df2fe11522f1d30a3e5|764155|2023-05-14 07:29:32.176|14|SendData 014023|2023-05-14 07:42:16.331|packet|send|014023|76014023
64608df2fe11522f1d30a3e6|764262|2023-05-14 07:29:32.176|2|RecvData 014023|2023-05-14 07:42:16.438|packet|recv|014023|76014023
64608df2fe11522f1d30a3e7|765803|2023-05-14 07:29:32.176|4|SendData 004033|2023-05-14 07:42:17.979|packet|send|004033|76004033
64608df2fe11522f1d30a3e8|765819|2023-05-14 07:29:32.176|1|RecvData 004033|2023-05-14 07:42:17.995|packet|recv|004033|76004033
64608df2fe11522f1d30a3e9|765827|2023-05-14 07:29:32.176|9|SendData 009029|2023-05-14 07:42:18.003|packet|send|009029|76009029
